,Unnamed: 0,x,y
0,0,67.96241706465452,84.00661643734021
1,1,65.9458717767395,89.4494949906671
2,2,64.11647544587187,85.94650950322988
3,3,38.38008864891727,95.55912015006477
4,4,65.83216193617592,78.67178046195504
5,5,37.95561400794602,33.70889806835075
6,6,27.996738911536475,64.84397360238032
7,7,73.58644976431175,43.03376804341428
8,8,48.46057127996417,83.49693044246388
9,9,60.29714155886596,76.1262604270191
10,10,38.75523448688884,81.59813287875085
11,11,42.912047422487525,78.80806028251907
12,12,35.84037376661998,27.19908320439688
13,13,41.03326150768315,77.33821037029503
14,14,47.072522437087926,18.049607522017613
15,15,47.99648913109283,19.162323537621155
16,16,65.0133013701758,20.182368808936786
17,17,76.01329722004614,31.098085473240577
18,18,81.57410135689261,40.80207053266294
19,19,70.13370540377488,71.28380082409666
20,20,72.714831356072,70.8160308417873
21,21,56.80580573626222,15.248884630255088
22,22,29.550047663788778,58.68400723268559
23,23,80.9431069544885,55.0452974817964
24,24,35.054000209108466,28.451319441764127
25,25,27.697664341832986,40.343434693647616
26,26,60.310009671438586,81.89837421264176
27,27,31.809575993543607,31.005240278194254
28,28,66.40326339356214,18.538123903623237
29,29,67.29957169228244,17.367084604745063
30,30,58.09870424667781,80.37989356305668
31,31,59.510718436531455,77.79915621297326
32,32,27.2252490606274,59.383225825299306
33,33,78.34553261701109,31.486846336802287
34,34,49.35441168911331,76.79696679554795
35,35,57.4510818383682,14.875503069212625
36,36,38.025921035702915,70.32017547929632
37,37,39.972943599184404,16.167463364450334
38,38,38.19488299619229,69.81367645819078
39,39,40.41023080429154,72.47941328583283
40,40,33.62085939547823,71.64165414494776
41,41,62.59978947088504,18.24158628638104
42,42,39.765375385444,77.4574665176191
43,43,42.28060557311261,73.69155129113904
44,44,40.803778744466015,71.40596283342573
45,45,34.551996821079186,68.35133563690532
46,46,53.12897546898907,14.284996214562412
47,47,55.45348766068127,76.53445027631342
48,48,50.01814367272264,9.46436839769166
49,49,65.23248791259975,16.829330984199622
50,50,38.56523854149522,72.3409142676087
51,51,81.82339721818933,45.200235325514264
52,52,29.3396804018076,27.88201496297793
53,53,75.0064762722037,23.246949709973883
54,54,56.91153453200399,13.994063626511016
55,55,37.59608007540101,20.356437567905022
56,56,45.78164240225597,16.91329457971443
57,57,73.39926830848957,20.94134154684603
58,58,38.814944426537586,22.494717604079156
59,59,31.606462976414445,31.324374033273976
60,60,69.96142232486774,76.89096759739934
61,61,44.59532846487618,79.55053955327877
62,62,30.23200004990587,60.25731902961016
63,63,33.64820853557062,65.67152830191245
64,64,65.44264788229434,78.8562839508458
65,65,73.46536239284308,68.81937454345443
66,66,70.55974935421538,41.10625990695577
67,67,71.02209175503283,76.05541350918783
68,68,69.61524943224099,85.53382684606537
69,69,39.70074403656412,77.39702046966569
70,70,35.689643083337096,71.41362513226535
71,71,77.77400155579517,61.12327004016758
72,72,70.5374927940108,76.26731569104471
73,73,67.0571457026519,28.26047003167563
74,74,26.840381128804275,51.25952196665622
75,75,44.071153227270415,79.21747579107074
76,76,59.0509052351054,80.3821047083986
77,77,56.14554081379664,18.085131230070374
78,78,40.07059959009579,82.72656040176099
79,79,71.8340777689288,87.6411060096511
80,80,53.47530707369503,69.50204101823405
81,81,74.84474645539117,73.02101960063861
82,82,43.30115785077518,82.6310065028825
83,83,39.35520566386485,72.45725167734354
84,84,48.67583861328681,82.06889724288651
85,85,71.88395719752401,88.31334210918503
86,86,68.35286011840368,87.47396214829806
87,87,37.61210504649817,69.9038638330367
88,88,48.8915857042895,20.86803303834171
89,89,61.456602687392824,18.988341715675766
90,90,56.419488893555105,19.66183023127889
91,91,59.45808982608981,76.82405509878588
92,92,65.89526423228564,20.370965904010145
93,93,74.56278985366413,22.37244389486164
94,94,73.63592286886808,22.28321528881253
95,95,74.5852216917047,66.06709324876333
96,96,78.75661234363884,63.256143494919144
97,97,84.08341167682427,60.49785219540162
98,98,33.729381634476646,26.7041694879463
99,99,34.904803703627486,25.165783424256755
100,100,38.13638642546214,19.718592390848134
101,101,81.5776247159889,52.55011246590423
102,102,43.134806902229236,15.90548347553782
103,103,50.45615643495432,76.56492862069683
104,104,48.59113863411154,14.354318473885167
105,105,43.274081318987754,16.97244009132379
106,106,42.60484295158909,17.111062989312675
107,107,29.27968811892711,38.561951643922626
108,108,54.50198147630918,5.096554394677096
109,109,60.65408886550121,67.88283855421703
110,110,80.10556045269257,38.408437059395794
111,111,29.60414297954217,36.01505088800248
112,112,30.044888381611173,53.56538485943124
113,113,34.57952472438974,29.195872900817246
114,114,65.8322774603147,16.007636260006393
115,115,73.48182910542516,27.87756174828824
116,116,31.60958211445202,32.66500657910281
117,117,69.90886916270715,18.038313697660538
118,118,77.97125249404107,36.76615095725162
119,119,36.85415105952872,22.054647650365073
