,Unnamed: 0,x,y
0,0,64.33760627846486,78.4928526807992
1,1,63.367919581859816,78.29517970376949
2,2,60.26213188570923,79.45784453453582
3,3,49.07150214538127,80.202891428415
4,4,65.16193173231916,78.83692883995016
5,5,35.41720631767617,25.247839909853408
6,6,32.05592728071889,70.42215801043429
7,7,79.35463982853675,31.97540778364131
8,8,50.44612493051128,80.25521841010477
9,9,62.92266912204459,78.60754961818047
10,10,50.00451538891402,79.3839270224432
11,11,46.00958651270327,79.66773126091252
12,12,37.664069344043895,25.104900482518957
13,13,43.235457936040845,78.90076914962765
14,14,49.38753301669553,18.01227754747382
15,15,47.97829759820135,16.960273045247607
16,16,70.83189289459236,19.512423527688323
17,17,78.32976038218922,26.540118616216912
18,18,82.24137122417946,40.53939152807508
19,19,71.02232962512522,75.28070997364155
20,20,71.04856432734414,73.61382580209263
21,21,58.668313147068595,16.01034885546355
22,22,28.55517243196183,60.27216721468865
23,23,82.06229437215528,54.94790257593048
24,24,33.11279473756865,24.824759533514857
25,25,22.346545397959257,40.67902235547682
26,26,58.90488649002639,80.31898862588166
27,27,28.398627657122613,28.676260574184287
28,28,64.42843157041656,19.41273641085889
29,29,65.26086934581333,18.262533551394405
30,30,56.54580908842957,79.72115689911558
31,31,55.860422230261484,79.92720900523746
32,32,25.56829161363836,61.46522975319331
33,33,79.670457769774,26.877996446764975
34,34,48.65524208691064,80.09126070315861
35,35,59.95903161506834,15.659814686120631
36,36,37.562379737958786,75.84286440194171
37,37,44.656856049029074,16.74983812453925
38,38,38.761398677324244,75.61357342401153
39,39,38.87185914583755,75.49917792301143
40,40,37.27324815124944,75.66426421777594
41,41,62.79118502990413,16.285226764349414
42,42,42.83095566873671,77.00606578354062
43,43,43.94716730002233,78.59718497542607
44,44,36.715589701448096,75.51103102637829
45,45,33.88121703642069,72.387994962659
46,46,52.68380547265923,15.52843352996414
47,47,49.521375552008294,80.00057523066855
48,48,58.6794812296148,16.367959932982572
49,49,63.44877053095372,16.734484492942368
50,50,38.45568191303219,76.03215000144566
51,51,82.41170434194214,45.73091725678135
52,52,32.22869192465186,28.536141456393512
53,53,72.93647710161859,20.691747327297637
54,54,58.19488962425492,15.616979698849649
55,55,41.59410229908758,19.417067057011565
56,56,48.742472419913504,17.593595503482668
57,57,70.60485828496819,19.46218894171711
58,58,41.105500747629044,17.84319313951264
59,59,33.27499063220594,29.622925136794823
60,60,70.01544508207142,76.71019578739572
61,61,46.05544205109879,79.11772915741402
62,62,27.809182427157474,62.89351224876907
63,63,32.839792822974005,68.36860228398056
64,64,64.67959088020558,77.72038727410312
65,65,76.28555399885911,71.83428186410433
66,66,79.64367423960488,37.97622833678421
67,67,63.94429992539439,77.98799757422532
68,68,61.85510330048266,79.18724790786739
69,69,41.32221352563784,77.36087338108098
70,70,40.45355595619275,77.00675381261873
71,71,80.982009310122,66.51739980054658
72,72,68.2970863111772,77.09660022985355
73,73,70.49991673411208,19.178230244123824
74,74,24.378121121142044,50.74336471694761
75,75,47.778394860422445,79.1620517418397
76,76,62.05152046698063,79.31876461679605
77,77,54.117680402897435,18.061322343154387
78,78,40.6237135107345,77.82380993407787
79,79,61.883146025756055,79.79656749230243
80,80,57.352885147804805,78.61887158870324
81,81,72.53886950853955,74.29647820105765
82,82,45.73413743093032,78.90402265729462
83,83,41.576973220144474,76.79828002460198
84,84,47.62763931689907,80.12566908224146
85,85,65.54487995767103,78.04673937633353
86,86,67.89564985297184,77.0566738615651
87,87,40.59560334837472,77.33312904026678
88,88,47.52218717003556,16.638603315243092
89,89,55.65662318596353,15.77503004362972
90,90,55.57216615581061,14.864598938221024
91,91,58.3711294157664,78.33164466026057
92,92,66.97721816222837,17.49217272468737
93,93,72.3391721617176,20.53740625509596
94,94,72.8495506292375,21.387614430731205
95,95,73.43118407889169,71.9795978187199
96,96,79.33508539057462,64.84915872997584
